0.000960300;0
0.001930300;0
0.002900300;0
0.003870300;0
0.004840300;0
0.005810300;0
0.006780300;0
0.007750300;0
0.008720300;0
0.009690300;0
0.010986300;0
0.011956300;0
0.012926300;0
0.013896300;0
0.014866300;0
0.015836300;0
0.016806300;0
0.017776300;0
0.018746300;0
0.019716300;0
0.021136300;0
0.022106300;0
0.023076300;0
0.024046300;0
0.025016300;0
0.025986300;0
0.026956300;0
0.027926300;0
0.028896300;0
0.029866300;0
0.031457300;0
0.032427300;0
0.033397300;0
0.034367300;0
0.035337300;0
0.036307300;0
0.037277300;0
0.038247300;0
0.039217300;0
0.040187300;0
0.041609300;0
0.042579300;0
0.043549300;0
0.044519300;0
0.045489300;0
0.046459300;0
0.047429300;0
0.048399300;0
0.049369300;0
0.050339300;0
0.051873300;0
0.052843300;0
0.053813300;0
0.054783300;0
0.055753300;0
0.056723300;0
0.057693300;0
0.058663300;0
0.059633300;0
0.060603300;0
0.061883300;0
0.062853300;0
0.063823300;0
0.064793300;0
0.065763300;0
0.066733300;0
0.067703300;0
0.068673300;0
0.069643300;0
0.070613300;0
0.072428300;0
0.073398300;0
0.074368300;0
0.075338300;0
0.076308300;0
0.077278300;0
0.078248300;0
0.079218300;0
0.080188300;0
0.081158300;0
0.082236300;0
0.083206300;0
0.084176300;0
0.085146300;0
0.086116300;0
0.087086300;0
0.088056300;0
0.089026300;0
0.089996300;0
0.090966300;0
0.092710300;0
0.093680300;0
0.094650300;0
0.095620300;0
0.096590300;0
0.097560300;0
0.098530300;0
0.099500300;0
0.100470300;0
0.101440300;0
0.102796300;0
0.103766300;0
0.104736300;0
0.105706300;0
0.106676300;0
0.107646300;0
0.108616300;0
0.109586300;0
0.110556300;0
0.111526300;0
0.112783300;0
0.113753300;0
0.114723300;0
0.115693300;0
0.116663300;0
0.117633300;0
0.118603300;0
0.119573300;0
0.120543300;0
0.121513300;0
0.123075300;0
0.124045300;0
0.125015300;0
0.125985300;0
0.126955300;0
0.127925300;0
0.128895300;0
0.129865300;0
0.130835300;0
0.131805300;0
0.133332300;0
0.134302300;0
0.135272300;0
0.136242300;0
0.137212300;0
0.138182300;0
0.139152300;0
0.140122300;0
0.141092300;0
0.142062300;0
0.143650300;0
0.144620300;0
0.145590300;0
0.146560300;0
0.147530300;0
0.148500300;0
0.149470300;0
0.150440300;0
0.151410300;0
0.152380300;0
0.153773300;0
0.154743300;0
0.155713300;0
0.156683300;0
0.157653300;0
0.158623300;0
0.159593300;0
0.160563300;0
0.161533300;0
0.162503300;0
0.159179300;0
0.160149300;0
0.161119300;0
0.162089300;0
0.163059300;0
0.164029300;0
0.164999300;0
0.165969300;0
0.166939300;0
0.167909300;0
0.169193300;0
0.170163300;0
0.171133300;0
0.172103300;0
0.173073300;0
0.174043300;0
0.175013300;0
0.175983300;0
0.176953300;0
0.177923300;0
0.179636300;0
0.180606300;0
0.181576300;0
0.182546300;0
0.183516300;0
0.184486300;0
0.185456300;0
0.186426300;0
0.187396300;0
0.188366300;0
0.189586300;0
0.190556300;0
0.191526300;0
0.192496300;0
0.193466300;0
0.194436300;0
0.195406300;0
0.196376300;0
0.197346300;0
0.198316300;0
0.199903300;0
0.200873300;0
0.201843300;0
0.202813300;0
0.203783300;0
0.204753300;0
0.205723300;0
0.206693300;0
0.207663300;0
0.208633300;0
0.210345300;0
0.211315300;0
0.212285300;0
0.213255300;0
0.214225300;0
0.215195300;0
0.216165300;0
0.217135300;0
0.218105300;0
0.219075300;0
0.220151300;0
0.221121300;0
0.222091300;0
0.223061300;0
0.224031300;0
0.225001300;0
0.225971300;0
0.226941300;0
0.227911300;0
0.228881300;0
0.230328300;0
0.231298300;0
0.232268300;0
0.233238300;0
0.234208300;0
0.235178300;0
0.236148300;0
0.237118300;0
0.238088300;0
0.239058300;0
0.240481300;0
0.241451300;0
0.242421300;0
0.243391300;0
0.244361300;0
0.245331300;0
0.246301300;0
0.247271300;0
0.248241300;0
0.249211300;0
0.250670300;0
0.251640300;0
0.252610300;0
0.253580300;0
0.254550300;0
0.255520300;0
0.256490300;0
0.257460300;0
0.258430300;0
0.259400300;0
0.261007300;0
0.261977300;0
0.262947300;0
0.263917300;0
0.264887300;0
0.265857300;0
0.266827300;0
0.267797300;0
0.268767300;0
0.269737300;0
0.271148300;0
0.272118300;0
0.273088300;0
0.274058300;0
0.275028300;0
0.275998300;0
0.276968300;0
0.277938300;0
0.278908300;0
0.279878300;0
0.281528300;0
0.282498300;0
0.283468300;0
0.284438300;0
0.285408300;0
0.286378300;0
0.287348300;0
0.288318300;0
0.289288300;0
0.290258300;0
0.291407300;0
0.292377300;0
0.293347300;0
0.294317300;0
0.295287300;0
0.296257300;0
0.297227300;0
0.298197300;0
0.299167300;0
0.300137300;0
0.301663300;0
0.302633300;0
0.303603300;0
0.304573300;0
0.305543300;0
0.306513300;0
0.307483300;0
0.308453300;0
0.309423300;0
0.310393300;0
0.312127300;0
0.313097300;0
0.314067300;0
0.315037300;0
0.316007300;0
0.316977300;0
0.317947300;0
0.318917300;0
0.319887300;0
0.320857300;0
0.322008300;0
0.322978300;0
0.323948300;0
0.324918300;0
0.325888300;0
0.326858300;0
0.327828300;0
0.328798300;0
0.329768300;0
0.330738300;0
0.332468300;0
0.333438300;0
0.334408300;0
0.335378300;0
0.336348300;0
0.337318300;0
0.338288300;0
0.339258300;0
0.340228300;0
0.341198300;0
0.342637300;0
0.343607300;0
0.344577300;0
0.345547300;0
0.346517300;0
0.347487300;0
